"URBAN REDEVELOPMENT AUTHORITY - Rental Contracts of Private Retail Properties"

"S/N","Postal District","Floor Level","Floor Area (Sqm)","Median Rent (Sqm)","Reference Period"
"3179","10","Level 2 & 3",">100 - 300","58.88","Q3 2021"
"3180","10","Level 2 & 3",">300","NA","Q3 2021"
"3181","10","Level 4 & Above","30 & Below","NA","Q3 2021"
"3182","10","Level 4 & Above",">30 - 100","NA","Q3 2021"
"3183","10","Level 4 & Above",">100 - 300","NA","Q3 2021"
"3184","10","Level 4 & Above",">300","NA","Q3 2021"
"3185","10","B1 & Below","30 & Below","NA","Q4 2021"
"3186","10","B1 & Below",">30 - 100","39.19","Q4 2021"
"3187","10","B1 & Below",">100 - 300","NA","Q4 2021"
"3188","10","B1 & Below",">300","NA","Q4 2021"
"3189","10","Level 1","30 & Below","NA","Q4 2021"
"3190","10","Level 1",">30 - 100","79.02","Q4 2021"
"3191","10","Level 1",">100 - 300","81.80","Q4 2021"
"3192","10","Level 1",">300","NA","Q4 2021"
"3193","10","Level 2 & 3","30 & Below","106.82","Q4 2021"
"3194","10","Level 2 & 3",">30 - 100","67.47","Q4 2021"
"3195","10","Level 2 & 3",">100 - 300","NA","Q4 2021"
"3196","10","Level 2 & 3",">300","NA","Q4 2021"
"3197","10","Level 4 & Above","30 & Below","35.78","Q4 2021"
"3198","10","Level 4 & Above",">30 - 100","NA","Q4 2021"
"3199","10","Level 4 & Above",">100 - 300","53.80","Q4 2021"
"3200","10","Level 4 & Above",">300","NA","Q4 2021"

3200 record(s) retrieved based on user-specific search criteria

"Search By "Period (Q1 2012 to Q4 2021) & Floor Level All & Floor Area All & Postal District 06,07,08,09,10

"Notes:"
"To convert $ psm to $ psf, divide by a factor 10.764."
